station,year,month,day,date,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,mean_temp,max_temp,min_temp,mean_wind_sp,max_wind_sp,station_code,latitude,longitude,rainy_day
Pasir Panjang,2016,12,14,2016-12-14,0.0,0.0,0.0,0.0,28.9,31.4,27.0,12.6,44.6,116,1.281,103.754,0
Pasir Panjang,2016,12,15,2016-12-15,0.0,0.0,0.0,0.0,29.2,31.5,27.3,11.9,37.8,116,1.281,103.754,0
Pasir Panjang,2016,12,16,2016-12-16,0.0,0.0,0.0,0.0,29.3,32.2,27.7,9.4,38.9,116,1.281,103.754,0
Pasir Panjang,2016,12,17,2016-12-17,1.6,1.6,1.6,1.6,27.9,30.5,26.9,10.8,38.2,116,1.281,103.754,1
Pasir Panjang,2016,12,18,2016-12-18,24.0,12.2,22.6,23.0,27.0,31.5,23.3,12.2,64.1,116,1.281,103.754,1
Pasir Panjang,2016,12,19,2016-12-19,0.6,0.4,0.4,0.4,28.1,31.2,25.2,17.6,61.2,116,1.281,103.754,1
Pasir Panjang,2016,12,20,2016-12-20,0.0,0.0,0.0,0.0,28.2,30.8,25.7,19.4,57.6,116,1.281,103.754,0
Pasir Panjang,2016,12,21,2016-12-21,0.0,0.0,0.0,0.0,29.0,31.8,26.9,18.4,54.4,116,1.281,103.754,0
Pasir Panjang,2016,12,22,2016-12-22,29.4,13.4,16.8,26.6,27.3,32.1,24.8,8.6,64.1,116,1.281,103.754,1
Pasir Panjang,2016,12,23,2016-12-23,9.2,7.0,7.4,7.8,27.5,31.3,24.4,8.3,45.0,116,1.281,103.754,1
Pasir Panjang,2016,12,24,2016-12-24,5.6,2.2,2.2,4.4,27.3,32.3,25.4,11.5,71.3,116,1.281,103.754,1
Pasir Panjang,2016,12,25,2016-12-25,23.8,13.0,20.8,23.0,27.4,32.7,24.8,12.6,46.1,116,1.281,103.754,1
Pasir Panjang,2016,12,26,2016-12-26,0.0,0.0,0.0,0.0,27.4,30.0,25.3,13.7,31.3,116,1.281,103.754,0
Pasir Panjang,2016,12,27,2016-12-27,3.8,3.2,3.6,3.6,26.8,29.7,25.0,11.9,42.8,116,1.281,103.754,1
Pasir Panjang,2016,12,28,2016-12-28,0.4,0.2,0.2,0.2,26.1,28.4,24.1,12.2,37.8,116,1.281,103.754,1
Pasir Panjang,2016,12,29,2016-12-29,0.0,0.0,0.0,0.0,28.1,31.5,26.0,9.7,32.8,116,1.281,103.754,0
Pasir Panjang,2016,12,30,2016-12-30,11.8,11.8,11.8,11.8,27.6,31.8,25.0,12.2,38.9,116,1.281,103.754,1
Pasir Panjang,2016,12,31,2016-12-31,0.0,0.0,0.0,0.0,27.3,30.3,25.2,10.1,27.4,116,1.281,103.754,0
Pasir Panjang,2018,9,1,2018-09-01,0.0,0.0,0.0,0.0,28.2,30.3,25.9,8.6,22.0,116,1.281,103.754,0
Pasir Panjang,2018,9,2,2018-09-02,20.0,12.8,14.6,19.6,27.5,28.8,24.2,6.8,52.9,116,1.281,103.754,1
Pasir Panjang,2018,9,3,2018-09-03,0.2,0.2,0.2,0.2,28.2,30.3,25.6,9.0,37.8,116,1.281,103.754,1
Pasir Panjang,2018,9,4,2018-09-04,8.8,5.0,6.8,8.4,26.6,28.5,23.0,10.1,83.2,116,1.281,103.754,1
Pasir Panjang,2018,9,5,2018-09-05,0.0,0.0,0.0,0.0,27.8,30.3,25.7,8.3,30.6,116,1.281,103.754,0
Pasir Panjang,2018,9,6,2018-09-06,0.0,0.0,0.0,0.0,28.7,30.8,27.3,8.6,28.1,116,1.281,103.754,0
Pasir Panjang,2018,9,7,2018-09-07,11.8,6.0,7.0,7.8,27.6,29.1,25.5,7.6,33.5,116,1.281,103.754,1
Pasir Panjang,2018,9,8,2018-09-08,22.0,7.6,11.6,16.2,27.0,28.4,23.6,8.6,64.1,116,1.281,103.754,1
Pasir Panjang,2018,9,9,2018-09-09,0.2,0.2,0.2,0.2,28.0,29.5,26.7,8.6,45.7,116,1.281,103.754,1
Pasir Panjang,2018,9,10,2018-09-10,2.6,1.2,1.4,1.4,28.0,29.5,24.9,9.0,38.9,116,1.281,103.754,1
Pasir Panjang,2018,9,11,2018-09-11,1.0,0.8,0.8,1.0,27.1,28.5,25.5,7.6,31.7,116,1.281,103.754,1
Pasir Panjang,2018,9,12,2018-09-12,6.8,6.2,6.2,6.2,27.9,29.7,25.7,9.7,35.3,116,1.281,103.754,1
Pasir Panjang,2018,9,13,2018-09-13,0.0,0.0,0.0,0.0,29.3,31.7,27.6,9.4,27.7,116,1.281,103.754,0
Pasir Panjang,2018,9,14,2018-09-14,0.0,0.0,0.0,0.0,29.3,32.8,27.8,10.4,25.2,116,1.281,103.754,0
Pasir Panjang,2018,9,15,2018-09-15,0.0,0.0,0.0,0.0,29.0,30.6,28.2,9.4,28.4,116,1.281,103.754,0
Pasir Panjang,2018,9,16,2018-09-16,0.0,0.0,0.0,0.0,28.9,30.1,28.0,11.2,29.2,116,1.281,103.754,0
Pasir Panjang,2018,9,17,2018-09-17,0.0,0.0,0.0,0.0,29.2,31.5,27.9,10.4,24.5,116,1.281,103.754,0
Pasir Panjang,2018,9,18,2018-09-18,0.2,0.2,0.2,0.2,28.1,30.5,26.7,9.0,46.8,116,1.281,103.754,1
Pasir Panjang,2018,9,19,2018-09-19,28.6,11.6,16.0,22.8,27.0,31.0,23.7,8.3,33.8,116,1.281,103.754,1
Pasir Panjang,2018,9,20,2018-09-20,6.6,4.0,4.0,4.4,26.7,29.6,23.4,9.4,55.1,116,1.281,103.754,1
Pasir Panjang,2018,9,21,2018-09-21,9.2,7.2,8.8,9.0,26.4,28.7,23.4,9.7,45.4,116,1.281,103.754,1
Pasir Panjang,2018,9,22,2018-09-22,7.2,7.0,7.0,7.0,28.0,30.5,25.8,9.7,33.1,116,1.281,103.754,1
Pasir Panjang,2018,9,23,2018-09-23,0.0,0.0,0.0,0.0,29.0,31.5,26.4,9.0,25.9,116,1.281,103.754,0
Pasir Panjang,2018,9,24,2018-09-24,0.0,0.0,0.0,0.0,29.4,32.0,27.7,8.6,23.0,116,1.281,103.754,0
Pasir Panjang,2018,9,25,2018-09-25,0.0,0.0,0.0,0.0,29.6,32.9,27.9,9.4,24.5,116,1.281,103.754,0
Pasir Panjang,2018,9,26,2018-09-26,0.0,0.0,0.0,0.0,29.4,32.3,27.9,9.4,27.4,116,1.281,103.754,0
Pasir Panjang,2018,9,27,2018-09-27,0.0,0.0,0.0,0.0,29.6,32.0,28.0,9.4,24.5,116,1.281,103.754,0
Pasir Panjang,2018,9,28,2018-09-28,0.0,0.0,0.0,0.0,29.8,33.0,28.1,9.4,24.5,116,1.281,103.754,0
Pasir Panjang,2018,9,29,2018-09-29,0.0,0.0,0.0,0.0,29.6,32.1,28.0,10.4,26.6,116,1.281,103.754,0
Pasir Panjang,2018,9,30,2018-09-30,0.0,0.0,0.0,0.0,29.8,32.8,28.0,10.8,30.6,116,1.281,103.754,0
Pasir Panjang,2015,3,1,2015-03-01,0.0,0.0,0.0,0.0,28.6,33.3,26.1,13.0,37.4,116,1.281,103.754,0
Pasir Panjang,2015,3,2,2015-03-02,64.2,31.2,57.8,64.2,27.0,32.5,22.5,10.3,34.2,116,1.281,103.754,1
Pasir Panjang,2015,3,3,2015-03-03,0.0,0.0,0.0,0.0,27.9,31.4,25.8,9.4,28.4,116,1.281,103.754,0
Pasir Panjang,2015,3,4,2015-03-04,0.0,0.0,0.0,0.0,28.1,31.0,26.4,10.2,30.6,116,1.281,103.754,0
Pasir Panjang,2015,3,5,2015-03-05,1.0,1.0,1.0,1.0,28.1,32.1,25.8,9.2,26.6,116,1.281,103.754,1
Pasir Panjang,2015,3,6,2015-03-06,0.0,0.0,0.0,0.0,28.1,31.7,25.5,9.4,24.8,116,1.281,103.754,0
Pasir Panjang,2015,3,7,2015-03-07,0.0,0.0,0.0,0.0,28.9,33.2,25.9,10.2,31.0,116,1.281,103.754,0
Pasir Panjang,2015,3,8,2015-03-08,13.2,12.8,13.2,13.2,27.9,32.4,25.2,9.2,25.9,116,1.281,103.754,1
Pasir Panjang,2015,3,9,2015-03-09,0.6,0.4,0.4,0.4,27.4,32.0,24.3,11.1,54.4,116,1.281,103.754,1
Pasir Panjang,2015,3,10,2015-03-10,4.0,4.0,4.0,4.0,28.0,32.7,25.3,10.1,41.8,116,1.281,103.754,1
Pasir Panjang,2015,3,11,2015-03-11,8.6,1.6,2.8,5.2,26.1,27.5,24.8,11.1,40.0,116,1.281,103.754,1
Pasir Panjang,2015,3,12,2015-03-12,0.0,0.0,0.0,0.0,27.7,31.6,25.5,10.9,35.3,116,1.281,103.754,0
Pasir Panjang,2015,3,13,2015-03-13,0.0,0.0,0.0,0.0,28.0,32.1,25.2,11.4,33.8,116,1.281,103.754,0
Pasir Panjang,2015,3,14,2015-03-14,39.4,18.6,30.6,38.0,27.6,32.9,24.7,11.1,35.3,116,1.281,103.754,1
Pasir Panjang,2015,3,15,2015-03-15,0.0,0.0,0.0,0.0,27.7,32.0,25.7,9.6,39.2,116,1.281,103.754,0
Pasir Panjang,2015,3,16,2015-03-16,0.0,0.0,0.0,0.0,28.3,32.1,26.4,8.8,24.1,116,1.281,103.754,0
Pasir Panjang,2015,3,17,2015-03-17,0.0,0.0,0.0,0.0,28.6,31.9,26.5,9.2,25.6,116,1.281,103.754,0
Pasir Panjang,2015,3,18,2015-03-18,0.0,0.0,0.0,0.0,28.7,31.7,26.5,9.5,26.3,116,1.281,103.754,0
Pasir Panjang,2015,3,19,2015-03-19,0.0,0.0,0.0,0.0,28.6,31.0,27.0,9.2,29.5,116,1.281,103.754,0
Pasir Panjang,2015,3,20,2015-03-20,0.0,0.0,0.0,0.0,28.9,32.0,26.6,7.9,22.3,116,1.281,103.754,0
Pasir Panjang,2015,3,21,2015-03-21,0.4,0.4,0.4,0.4,28.7,32.3,25.6,8.7,37.8,116,1.281,103.754,1
Pasir Panjang,2015,3,22,2015-03-22,3.6,3.2,3.6,3.6,27.6,31.6,24.4,8.2,53.3,116,1.281,103.754,1
Pasir Panjang,2015,3,23,2015-03-23,0.0,0.0,0.0,0.0,28.6,31.9,26.0,9.4,26.6,116,1.281,103.754,0
Pasir Panjang,2015,3,24,2015-03-24,0.0,0.0,0.0,0.0,28.8,31.6,26.8,10.1,31.0,116,1.281,103.754,0
Pasir Panjang,2015,3,25,2015-03-25,0.0,0.0,0.0,0.0,29.3,33.2,27.1,12.9,38.9,116,1.281,103.754,0
Pasir Panjang,2015,3,26,2015-03-26,0.0,0.0,0.0,0.0,29.2,32.9,27.0,13.7,39.6,116,1.281,103.754,0
Pasir Panjang,2015,3,27,2015-03-27,0.0,0.0,0.0,0.0,29.2,32.6,26.8,13.1,39.2,116,1.281,103.754,0
Pasir Panjang,2015,3,28,2015-03-28,9.4,7.8,8.8,8.8,28.2,30.5,25.1,11.3,50.0,116,1.281,103.754,1
Pasir Panjang,2015,3,29,2015-03-29,21.0,9.6,12.2,18.8,27.0,28.5,24.1,7.9,37.8,116,1.281,103.754,1
Pasir Panjang,2015,3,30,2015-03-30,0.2,0.2,0.2,0.2,28.7,32.4,26.2,9.5,31.3,116,1.281,103.754,1
Pasir Panjang,2015,3,31,2015-03-31,0.0,0.0,0.0,0.0,28.5,31.5,26.8,8.0,25.6,116,1.281,103.754,0
Pasir Panjang,2017,1,1,2017-01-01,34.0,10.8,20.8,30.6,27.2,31.2,25.2,9.0,31.7,116,1.281,103.754,1
Pasir Panjang,2017,1,2,2017-01-02,0.8,0.6,0.6,0.8,26.7,28.6,25.7,7.6,28.8,116,1.281,103.754,1
Pasir Panjang,2017,1,3,2017-01-03,0.4,0.4,0.4,0.4,27.3,31.1,25.7,8.6,24.5,116,1.281,103.754,1
Pasir Panjang,2017,1,4,2017-01-04,1.8,1.4,1.6,1.6,27.5,30.5,24.5,12.2,41.4,116,1.281,103.754,1
Pasir Panjang,2017,1,5,2017-01-05,3.2,2.6,3.2,3.2,28.2,31.4,25.0,10.8,40.3,116,1.281,103.754,1
Pasir Panjang,2017,1,6,2017-01-06,0.0,0.0,0.0,0.0,29.0,31.9,26.7,6.8,21.2,116,1.281,103.754,0
Pasir Panjang,2017,1,7,2017-01-07,0.0,0.0,0.0,0.0,30.0,32.7,27.5,6.8,21.6,116,1.281,103.754,0
Pasir Panjang,2017,1,8,2017-01-08,0.0,0.0,0.0,0.0,29.9,33.0,28.1,9.0,29.9,116,1.281,103.754,0
Pasir Panjang,2017,1,9,2017-01-09,0.0,0.0,0.0,0.0,29.3,32.5,27.7,10.1,30.6,116,1.281,103.754,0
Pasir Panjang,2017,1,10,2017-01-10,0.0,0.0,0.0,0.0,28.9,32.9,27.0,10.4,28.4,116,1.281,103.754,0
Pasir Panjang,2017,1,11,2017-01-11,0.0,0.0,0.0,0.0,28.2,31.4,26.7,11.2,32.0,116,1.281,103.754,0
Pasir Panjang,2017,1,12,2017-01-12,0.0,0.0,0.0,0.0,28.6,31.2,26.3,9.4,37.8,116,1.281,103.754,0
Pasir Panjang,2017,1,13,2017-01-13,0.0,0.0,0.0,0.0,28.7,32.2,26.9,9.7,31.3,116,1.281,103.754,0
Pasir Panjang,2017,1,14,2017-01-14,0.0,0.0,0.0,0.0,28.3,30.2,26.7,9.7,32.0,116,1.281,103.754,0
Pasir Panjang,2017,1,15,2017-01-15,0.0,0.0,0.0,0.0,28.8,31.5,27.0,12.6,50.4,116,1.281,103.754,0
Pasir Panjang,2017,1,16,2017-01-16,0.0,0.0,0.0,0.0,28.5,30.6,26.4,14.8,39.6,116,1.281,103.754,0
Pasir Panjang,2017,1,17,2017-01-17,0.0,0.0,0.0,0.0,28.5,31.1,26.9,7.9,23.8,116,1.281,103.754,0
Pasir Panjang,2017,1,18,2017-01-18,1.6,0.8,1.6,1.6,27.5,31.8,26.1,9.4,30.6,116,1.281,103.754,1
Pasir Panjang,2017,1,19,2017-01-19,2.4,2.2,2.4,2.4,27.4,31.8,25.3,8.3,34.9,116,1.281,103.754,1
Pasir Panjang,2017,1,20,2017-01-20,1.2,1.2,1.2,1.2,26.8,28.9,24.4,11.5,50.4,116,1.281,103.754,1
Pasir Panjang,2017,1,21,2017-01-21,7.8,2.6,4.0,4.6,27.1,30.8,24.6,9.4,31.3,116,1.281,103.754,1
Pasir Panjang,2017,1,22,2017-01-22,4.8,2.8,3.4,3.4,27.1,30.3,25.0,13.0,45.0,116,1.281,103.754,1
Pasir Panjang,2017,1,23,2017-01-23,85.8,22.8,29.6,49.2,25.3,27.5,23.3,9.0,54.4,116,1.281,103.754,1
Pasir Panjang,2017,1,24,2017-01-24,9.2,2.0,2.6,3.4,24.6,25.2,24.1,15.1,41.4,116,1.281,103.754,1
Pasir Panjang,2017,1,25,2017-01-25,2.2,1.6,2.0,2.2,26.2,29.7,23.7,11.5,41.8,116,1.281,103.754,1
Pasir Panjang,2017,1,26,2017-01-26,0.6,0.4,0.4,0.4,27.6,31.5,25.1,10.4,36.0,116,1.281,103.754,1
Pasir Panjang,2017,1,27,2017-01-27,0.0,0.0,0.0,0.0,27.9,31.0,25.9,14.8,43.6,116,1.281,103.754,0
Pasir Panjang,2017,1,28,2017-01-28,0.4,0.4,0.4,0.4,26.9,29.8,25.2,13.7,40.3,116,1.281,103.754,1
Pasir Panjang,2017,1,29,2017-01-29,0.0,0.0,0.0,0.0,26.9,29.0,25.1,11.9,32.8,116,1.281,103.754,0
Pasir Panjang,2017,1,30,2017-01-30,2.6,2.6,2.6,2.6,26.6,29.1,24.9,11.2,46.1,116,1.281,103.754,1
Pasir Panjang,2017,1,31,2017-01-31,0.0,0.0,0.0,0.0,27.5,30.4,25.7,11.9,36.0,116,1.281,103.754,0
Pasir Panjang,2015,2,1,2015-02-01,0.0,0.0,0.0,0.0,27.0,30.7,24.6,14.3,44.6,116,1.281,103.754,0
Pasir Panjang,2015,2,2,2015-02-02,0.8,0.8,0.8,0.8,26.3,27.6,25.2,10.8,34.9,116,1.281,103.754,1
Pasir Panjang,2015,2,3,2015-02-03,0.0,0.0,0.0,0.0,26.7,29.5,25.2,12.6,33.8,116,1.281,103.754,0
Pasir Panjang,2015,2,4,2015-02-04,0.4,0.4,0.4,0.4,26.0,28.0,24.2,12.7,35.6,116,1.281,103.754,1
Pasir Panjang,2015,2,5,2015-02-05,0.0,0.0,0.0,0.0,27.1,30.1,25.4,15.3,44.6,116,1.281,103.754,0
Pasir Panjang,2015,2,6,2015-02-06,3.8,2.6,3.0,3.4,26.2,30.0,24.1,12.9,40.3,116,1.281,103.754,1
Pasir Panjang,2015,2,7,2015-02-07,0.0,0.0,0.0,0.0,26.8,29.6,25.0,14.7,47.9,116,1.281,103.754,0
Pasir Panjang,2015,2,8,2015-02-08,0.0,0.0,0.0,0.0,26.9,30.8,24.6,14.5,42.5,116,1.281,103.754,0
Pasir Panjang,2015,2,9,2015-02-09,0.0,0.0,0.0,0.0,27.0,30.7,25.2,17.3,45.0,116,1.281,103.754,0
Pasir Panjang,2015,2,10,2015-02-10,0.0,0.0,0.0,0.0,,,,,,116,1.281,103.754,0
Pasir Panjang,2015,2,11,2015-02-11,0.0,0.0,0.0,0.0,,,,,,116,1.281,103.754,0
Pasir Panjang,2015,2,12,2015-02-12,0.0,0.0,0.0,0.0,,,,,,116,1.281,103.754,0
Pasir Panjang,2015,2,13,2015-02-13,0.0,0.0,0.0,0.0,,,,15.8,,116,1.281,103.754,0
Pasir Panjang,2015,2,14,2015-02-14,0.0,0.0,0.0,0.0,27.1,31.0,24.5,11.8,32.8,116,1.281,103.754,0
Pasir Panjang,2015,2,15,2015-02-15,0.0,0.0,0.0,0.0,27.4,30.8,24.6,11.4,31.3,116,1.281,103.754,0
Pasir Panjang,2015,2,16,2015-02-16,0.0,0.0,0.0,0.0,28.2,32.9,25.1,12.1,32.0,116,1.281,103.754,0
Pasir Panjang,2015,2,17,2015-02-17,0.0,0.0,0.0,0.0,27.9,32.7,25.1,12.4,33.1,116,1.281,103.754,0
Pasir Panjang,2015,2,18,2015-02-18,0.0,0.0,0.0,0.0,27.5,33.0,25.2,12.1,37.4,116,1.281,103.754,0
Pasir Panjang,2015,2,19,2015-02-19,27.2,12.8,21.0,25.0,26.8,31.4,23.3,13.3,57.2,116,1.281,103.754,1
Pasir Panjang,2015,2,20,2015-02-20,0.0,0.0,0.0,0.0,27.7,31.7,25.6,12.9,35.6,116,1.281,103.754,0
Pasir Panjang,2015,2,21,2015-02-21,0.0,0.0,0.0,0.0,27.6,31.6,24.9,10.7,28.1,116,1.281,103.754,0
Pasir Panjang,2015,2,22,2015-02-22,1.8,1.8,1.8,1.8,27.6,32.1,25.2,13.0,39.2,116,1.281,103.754,1
Pasir Panjang,2015,2,23,2015-02-23,0.2,0.2,0.2,0.2,27.7,32.9,25.5,12.8,36.4,116,1.281,103.754,1
Pasir Panjang,2015,2,24,2015-02-24,0.0,0.0,0.0,0.0,27.8,30.8,25.4,12.3,37.4,116,1.281,103.754,0
Pasir Panjang,2015,2,25,2015-02-25,0.6,0.6,0.6,0.6,27.6,30.7,25.3,11.3,37.8,116,1.281,103.754,1
Pasir Panjang,2015,2,26,2015-02-26,0.6,0.6,0.6,0.6,27.9,32.1,25.4,10.3,31.7,116,1.281,103.754,1
Pasir Panjang,2015,2,27,2015-02-27,0.0,0.0,0.0,0.0,28.4,33.2,25.5,11.6,35.3,116,1.281,103.754,0
Pasir Panjang,2015,2,28,2015-02-28,0.0,0.0,0.0,0.0,28.8,34.1,25.6,13.5,33.1,116,1.281,103.754,0
Pasir Panjang,2017,2,1,2017-02-01,0.0,0.0,0.0,0.0,27.7,31.1,25.8,10.1,33.5,116,1.281,103.754,0
Pasir Panjang,2017,2,2,2017-02-02,0.2,0.2,0.2,0.2,27.7,31.0,25.9,9.7,28.4,116,1.281,103.754,1
Pasir Panjang,2017,2,3,2017-02-03,7.8,7.6,7.8,7.8,28.0,32.9,24.8,11.5,29.9,116,1.281,103.754,1
Pasir Panjang,2017,2,4,2017-02-04,0.8,0.6,0.8,0.8,27.5,32.3,26.0,10.1,30.6,116,1.281,103.754,1
